airline_sentiment;is_reply;reply_count;retweet_count;text;tweet_coord;tweet_created;tweet_location;user_timezone
negative;FALSE;0;0;“Hay un plan sistemático contra #aerolineasargentinas  Los 7 gremios aeronáuticos advirtieron x la eliminación de r… https://t.co/rM5Ao9jwm3;;Sat Dec 02 22:44:57 +0000 2017;Rosario, Argentina;Buenos Aires
positive;FALSE;0;0;"""Ryanair ofrece vuelos baratos a 4,89€ por el Black Friday"" https://t.co/g1mmyCt4VG infofuengirola";;Tue Nov 21 10:36:21 +0000 2017;;Madrid
positive;FALSE;0;0;¿Estás planeando unas vacaciones? Atento a los descuentos que ofrece Ryanair por el Black Friday, vuelos desde 5 eu… https://t.co/s9pXWDn0dF;;Tue Nov 21 15:14:13 +0000 2017;;Madrid
negative;TRUE;0;0;@SrtaFarrellDM @KLM @Iberia Eso de avianca es verdad a mi mama le paso dos veces terrible esa aerolínea ??;;Wed Dec 06 00:44:25 +0000 2017;;Eastern Time (US & Canada)
negative;TRUE;0;0;@RyanairLabs busca talento joven en la comunidad tecnológica para desarrollar su app y plataforma web. ¿Lo sabías?… https://t.co/VUMaUt7Y5N;;Thu Nov 16 08:20:06 +0000 2017;;Madrid
negative;FALSE;0;0;European Logistics Iberia Report: 2017 October;;Thu Nov 16 17:33:32 +0000 2017;;London
negative;TRUE;0;0;@cristobaltapiag Quieren matar a nuestro querido Iberia .... una pena la poca seriedad con que eligen al DT, los di… https://t.co/AcbaBMm39A;;Wed Jan 03 02:20:46 +0000 2018;;
negative;TRUE;0;0;@Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM… https://t.co/9AwKHPi6u6;;Wed Dec 13 21:29:32 +0000 2017;;
negative;FALSE;0;0;El personal de tierra de Ryanair en España amenaza con una huelga el 30 de diciembre https://t.co/eaVN9lRX9X;;Thu Dec 14 10:28:13 +0000 2017;;
negative;TRUE;0;0;@ALBYFerrer @TaviHarper @Well086 Vueling no deja de ser clickair. Ojo con esto. La filial de Iberia, porque la matr… https://t.co/zkkgpwRYBC;;Tue Nov 14 16:16:06 +0000 2017;;
neutral;FALSE;0;0;Unos minutos del caso Iberia. Del déficit crónico y la casi desaparición a las ganancias y la sustentabilidad https://t.co/oXVGwkOF50;;Mon Nov 20 18:32:21 +0000 2017;;Buenos Aires
neutral;FALSE;0;0;?? Ryanair oferta vuelos desde Santiago y Vigo a partir de 4,99 euros;;;;
"https://t.co/sufH2yuciH https://t.co/oq6qxxEgse""";;Tue Nov 21 18:47:37 +0000 2017;9,33E+17;;Madrid;;;
negative;TRUE;0;0;"@Iberia Proceso @iberia: me obliga a llamar a 901 para sacar billete &gt; me obliga a pagar 20€ &gt; no hay salida. Esto… https://t.co/4A0j7OtuVV";;Sun Nov 05 09:20:22 +0000 2017;;Amsterdam
neutral;TRUE;0;0;@Tijsx Por lo que se va escuchando por aquí es que quieren hacerle la competencia ahora a Ryanair y claro van probando.;;Thu Jan 04 14:19:59 +0000 2018;Barcelona, España;Pacific Time (US & Canada)
negative;FALSE;0;0;Cuando el precio es lo único que importa, sin tener en cuenta los maltratos al pax https://t.co/EHxFOViI0l;;Wed Jan 03 17:48:08 +0000 2018;Pilar, Argentina;
negative;TRUE;0;0;@Iberia compre pasajes en la tarjeta me dicen que ya se pagó y en Iberia me dicen que la reserva se cayó. no entiendo de quien es la culpa.;;Tue Dec 12 21:37:45 +0000 2017;;Buenos Aires
negative;TRUE;0;0;@quiquepeinado No creo, seguro que los imperialistas de Ryanair le han cancelado el vuelo, en contubernio fachoso con el Estado apañó...;;Thu Oct 26 11:24:32 +0000 2017;;London
neutral;TRUE;0;0;@Iberia acerte inglaterra 3 veces!!;;Mon Nov 20 22:48:55 +0000 2017;;
neutral;FALSE;0;0;Hermosa fotos, feliz tardes a tod@s ???????? https://t.co/FiwxLcajJt;;Tue Nov 28 15:20:54 +0000 2017;;Hawaii
neutral;TRUE;0;0;@ALSA_Autobuses Increíble...Estoy segura de que en Ryanair hay más sitio para poder doblar las piernas sin clavar las rodillas al de delante;;Sat Dec 30 14:02:31 +0000 2017;;
negative;TRUE;0;0;@enmachuk @Iberia A mí me paso lo mismo en Paris con Air France y tras mucho mucho pelear, conseguí que me dieran 2… https://t.co/jXZfyKCPnM;;Mon Nov 06 16:49:22 +0000 2017;;Greenland
negative;FALSE;0;0;Los pilotos de Ryanair en Irlanda, Alemania, Italia y Portugal van a la huelga justo antes de Navidad https://t.co/XnlyUdKmdf vía @20m;;Tue Dec 12 19:55:41 +0000 2017;;Madrid
negative;FALSE;0;0;EXTENTE ?????? https://t.co/Bu88B3ssXX;;Wed Nov 15 14:11:10 +0000 2017;;Lisbon
positive;TRUE;0;0;@android_no @el_pais @CincoDiascom El otro día regalaron un Note8 a todos los pasajeros de un vuelo de Iberia. Si l… https://t.co/7XNYkSM426;;Mon Nov 06 22:35:12 +0000 2017;;
neutral;TRUE;0;0;@Iberia siguen teniendo la opción de reservar x 24 hs. un vuelo y luego pagar?;;Tue Nov 28 16:42:41 +0000 2017;;Buenos Aires
negative;TRUE;0;0;@Iberia Requiero que ustedes me marquen porque su teléfono es una máquina y no se habla con máquinas;;Tue Dec 05 16:51:14 +0000 2017;;Central Time (US & Canada)
positive;FALSE;0;0;Por primera vez he llegado tarde al mostrador de facturación de un avión. Por suerte, en @Iberia han sido muy amables y me han dejado;;Thu Dec 14 13:10:34 +0000 2017;;Madrid
negative;FALSE;0;0;"En serio @Iberia si no uso un billete de ida me cancelan el billete de regreso por ""no show""???";;Mon Nov 27 12:31:12 +0000 2017;;Santiago
neutral;TRUE;0;0;@Iberia quiero conocer mis derechos para 3 horas estimadas de retraso @AirNostrumLAM IB 8312 https://t.co/RpEVakTcS4;;Fri Dec 29 08:55:16 +0000 2017;el Prat de Llobregat, Espanya;
negative;TRUE;0;0;@Iberia En la tarjeta de embarque pone Iberia. Vuelo de hoy Roma-Madrid. Saludos.;;Wed Nov 29 15:14:46 +0000 2017;;Pacific Time (US & Canada)
neutral;FALSE;0;0;AVIACIÓN RYANAIR - Ryanair reconocerá también a los sindicatos del personal de cabina https://t.co/HrNwSFiu1o https://t.co/WQb265Khsq;;Tue Dec 19 15:35:11 +0000 2017;;Madrid
neutral;FALSE;0;0;"""Vamos a ver que tal están los precios en Ryanair para Bruselas..."" https://t.co/61R6VJH6Fq";;Mon Oct 30 14:25:47 +0000 2017;;Madrid
neutral;TRUE;0;0;Iberia. La aerolínea española por excelencia, fue  fundada en 1985 con capital mayormente público, aunque el paso d… https://t.co/3FZDH5Bxlk;;Mon Jan 01 02:25:24 +0000 2018;;Caracas
negative;FALSE;0;0;Vuelo Ryanair Londres - Málaga.;;;;
;;;;;;;;
Pasajero polaco se cansa de esperar y se pira por la salida de emergencia.;;;;;;;;
;;;;;;;;
" https://t.co/T7z6k7CYy5""";;Thu Jan 04 20:34:37 +0000 2018;9,49E+17;;Madrid;;;
neutral;TRUE;0;0;@jmanatol @Bombardier @AirNostrumLAM @Iberia @DonostiAir @crjpilot @_Todd_Young @Extremadura_tur @AndeSpotters… https://t.co/jbxT6AnEj8;;Sat Dec 16 15:15:10 +0000 2017;;
neutral;FALSE;0;0;Este hombre se pasa la vida quejándose del servicio de Iberia pero oye, repite con ellos https://t.co/hO6LWseGH1;;Thu Nov 02 13:58:56 +0000 2017;Castellón de la Plana, España;Madrid
negative;TRUE;0;0;@rosabengoechea @Iberia @ocu @policia @Iberia  por favor. Dad una explicación a mi madre.;;Wed Nov 22 22:06:22 +0000 2017;;Pacific Time (US & Canada)
negative;TRUE;0;0;@luciapediatra @Iberia Que asco da el oberbuquin ese;;Mon Dec 04 07:53:32 +0000 2017;;
negative;TRUE;0;0;@Iberia @FIONAFERRER A chupar collones;;Sun Nov 26 15:34:38 +0000 2017;;Pacific Time (US & Canada)
positive;FALSE;0;0;#FelizNavidad Estamos en la puerta ??de embarque del vuelo ?? a #Chicago, #EstadosUnidos como siempre en la mejor com… https://t.co/NrfLRsrAkI;;Mon Dec 25 09:59:09 +0000 2017;;Madrid
negative;TRUE;0;0;@Iberia tengo que reclamar unos avios de una reserva de hotel via https://t.co/A9CEJLc5wj y no hay formulario algun… https://t.co/S29gn3ITN0;;Tue Nov 14 13:25:58 +0000 2017;;
neutral;TRUE;0;0;@Iberia buenas me gustaría haceros una consulta, podéis abrir MD o facilitarme algun número? Gracias de antemano;;Thu Nov 30 14:08:40 +0000 2017;;Pacific Time (US & Canada)
negative;TRUE;0;0;"@Iberia Efectivamente. Tengo el reclamo presentado y hace 4 dias la respuesta es ""estamos buscandola"".";;;;
"Compré aquel… https://t.co/nPSPEQBFTE""";;Thu Dec 21 18:40:31 +0000 2017;9,44E+17;;;;;
negative;FALSE;0;0;Mañana volveré a casa, si Ryanair quiere.;;Wed Dec 27 22:03:24 +0000 2017;;Madrid
positive;TRUE;0;0;@lauraadan_com @cintiashapiro y con ryanair siempre hay opciones baratas si no importa mucho cuando;;Fri Dec 15 18:06:23 +0000 2017;;Greenland
neutral;TRUE;0;0;@Iberia @Universal_Spain El enlace da error, no se puede acceder...¿Podeis poner el enlace correcto? Gracias;;Sat Nov 25 13:01:06 +0000 2017;;Athens
neutral;FALSE;0;0;#Ryanair le acabó el aniversario de Iberia Express: Se han convertido en algo tan… https://t.co/CQ3JKM0lhf #fb;;Thu Nov 30 00:09:32 +0000 2017;;America/Barbados
negative;TRUE;0;0;@Laszloeragay @Iberia 45 minutos de infarto xD;;Sun Nov 05 18:47:13 +0000 2017;;Berlin
neutral;TRUE;0;0;@Ryanair Faro, Portugal! #TravelThursday;;Thu Dec 14 17:55:54 +0000 2017;;London
positive;TRUE;0;0;@Ryanair rumbo a ser el @amazon del aire. @SmartTravelNews  https://t.co/SHmOBneqbi;;Mon Nov 13 14:41:34 +0000 2017;;Pacific Time (US & Canada)
negative;TRUE;0;0;@_C_T_A_ @AeroAsturias @ALSA_Autobuses @Iberia han atrasado las salidas de sus vuelos a ovd .Al llegar no hay bus.no cumplen espera 15 min ??;;Mon Oct 30 16:30:31 +0000 2017;;
negative;TRUE;0;0;@Iberia Porque no puedo elegir asientos, lleva todo el dia dando error en la pagina;;Sat Dec 23 00:39:36 +0000 2017;;Madrid
positive;FALSE;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/OjiiGMzpxz;;Thu Nov 23 18:28:05 +0000 2017;;
neutral;TRUE;0;0;@Iberia Hola, quiero solicitar el reembolso de la parte reembolsable de un billete no utilizado, me podéis ayudar?;;Tue Nov 28 19:36:44 +0000 2017;;
positive;FALSE;0;0;Felices 90 @Iberia sé de alguien que le hubiera gustado verlos! #90AniversarioIberia https://t.co/kbTuU4pSAy;;Thu Dec 14 22:07:58 +0000 2017;;Greenland
neutral;FALSE;0;0;Las mejores ofertas de empleo IT de España: Endesa, Mercadona y Ryanair https://t.co/VSQyQxlW2R https://t.co/TwPHm0gxTI;;Tue Dec 12 17:03:51 +0000 2017;;Lima
negative;TRUE;0;0;@Albercampeontv Que cabron! La del Mallorca de Spanair...????;;Sun Dec 31 15:58:12 +0000 2017;;
negative;TRUE;0;0;@JaviTjader Buff, a mí baratos (de 60€ ida y vuelta o menos) sólo me salen de ryanair, pero porque yo tengo ya abor… https://t.co/ZzyQjA620r;;Sat Nov 04 11:46:44 +0000 2017;;Madrid
negative;FALSE;0;0;Así fue el primer vuelo de @Iberia de la historia. El tema tiene una maravillosa infografía de @emilioamade dedicad… https://t.co/zV9izfVg5A;;Thu Dec 14 16:18:10 +0000 2017;;Hawaii
neutral;FALSE;0;0;Hace unos días escribí sobre #Ryanair, #reputacion y #TopGun. 3 cosas que, en realidad, no le importan a nadie.;;;;
"https://t.co/oJRtYpOqVT""";;Wed Oct 25 16:22:43 +0000 2017;9,23E+17;;Madrid;;;
neutral;TRUE;0;0;@robdnavarro Aerolíneas. Y se lo queda Iberia otra ves;;Fri Dec 01 21:25:52 +0000 2017;;
negative;TRUE;0;0;@Iberia hasta su comunity manager pasa de mi ...;;Fri Nov 03 16:00:32 +0000 2017;;Madrid
negative;FALSE;0;0;Ryanair tiene un 75% de reviews de 1*. La mayoría de sus clientes prácticamente odian la compañía y a pesar de eso… https://t.co/s0Y7HIxFc8;;Sun Dec 24 15:29:44 +0000 2017;;Pacific Time (US & Canada)
negative;FALSE;0;0;De @iberiaexpress me lo espero... pero de @Iberia NO! ????IB3480 menudo vuelo nos espera... https://t.co/4qTGfVCrIN;;Sat Nov 25 08:14:31 +0000 2017;;Greenland
positive;FALSE;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/cwAFOqmxqr;;Wed Nov 22 02:11:46 +0000 2017;;
negative;TRUE;0;0;@Ito_hh @Iberiazulgrana Y de iberia nada de nada..hipócrita;;Tue Dec 19 02:58:42 +0000 2017;;
negative;TRUE;0;0;@Iberia No, pero no me parece justo tener q volver al aeropuerto solo para esto. Además de todos los retrasos sufridos hoy;;Fri Dec 29 20:23:04 +0000 2017;;
negative;TRUE;0;0;@Iberia aprende. A320 con espacio y enchufes. https://t.co/JPuKUIkAVD;;Wed Nov 15 08:44:58 +0000 2017;;Madrid
negative;TRUE;0;0;@Iberia reintentos de hacer la compra, siempre la misma respuesta. Hay alguien competente q sepa hacer algo y q ten… https://t.co/XJo1YqJkpJ;;Sat Nov 25 11:35:02 +0000 2017;;
negative;TRUE;0;0;@Iberia Gracias por la atención, enviado todo lo solicitado por DM. Por aportar algo más, en otro perfil de IB Plus… https://t.co/F10LltfSBO;;Thu Nov 23 23:21:34 +0000 2017;;Lisbon
positive;FALSE;0;0;Ryanair cede ante la rebelión de sus pilotos https://t.co/4k3ooHlYEP vía @Cerodosbe;;Fri Dec 15 11:27:52 +0000 2017;;Pacific Time (US & Canada)
neutral;TRUE;0;0;@iberiaexpress Urgente necesito asistencia. Compre 2 pasajes x la web con tarjeta y se colgó la pág con lo cual me… https://t.co/4gDkhkY2BO;;Wed Nov 29 20:58:22 +0000 2017;;Buenos Aires
neutral;FALSE;0;0;RESERVANDO EL RYANAIR PARA BARCELONA;;Mon Dec 18 22:27:45 +0000 2017;;
neutral;TRUE;0;0;@jmanatol @Airbus @Iberia @pilot_airbus @BilbaoAirport @controladores @Marshallers @Bereikua @alaseca12… https://t.co/hcARXxDldl;;Mon Jan 08 15:48:54 +0000 2018;;
neutral;FALSE;0;0;Se cumplen 90 años desde el primer vuelo de @Iberia y @AndreaPrat7 está celebrándolo en Barajas. Con un puente aére… https://t.co/ovYdR90EfY;;Thu Dec 14 19:12:34 +0000 2017;;Madrid
negative;TRUE;0;0;@Iberia Hola! Ya se que las cosas de palacio van despacio, pero sabéis algo de la reclamación 1-1V4Q9V7? Nos sería… https://t.co/DUl3pYuXLw;;Mon Dec 18 16:58:41 +0000 2017;Vitoria-Gasteiz, España;Amsterdam
negative;TRUE;0;0;@vickyulf @RicarSallaberry Y decís Avianca por no nombrar Alitalia, British Airways, Ryanair, y otras tantas. TODAS… https://t.co/BpLCxeEsHz;;Wed Nov 22 15:36:13 +0000 2017;;
positive;FALSE;0;0;Hoy hace 90 años que Iberia levantó el vuelo y unió Madrid y Barcelona https://t.co/5W99mlv8Hi;;Thu Dec 14 11:40:28 +0000 2017;;
positive;FALSE;0;0;Ryanair desconvoca la huelga para el 20 de diciembre https://t.co/ohkWD0WjDC vía @expansioncom;;Mon Dec 18 11:27:57 +0000 2017;;Madrid
negative;FALSE;0;0;Saludos desde #Perm y recuerden no volar por @Iberia a #Rusia2018 ya que les pierden las maletas! #Iberia https://t.co/BGtWPapSE6;;Tue Dec 26 11:48:30 +0000 2017;;
positive;TRUE;0;0;@diana_twittea @JenHerranz @Iberia @iberiaexpress El avión de Japón es muy nuevo, ahí quizás esté el cambio. Ahora… https://t.co/8OPIW1T1rf;;Wed Jan 03 13:37:37 +0000 2018;;Madrid
neutral;TRUE;0;0;@jonkortajarena Bomba de chicles a @Iberia ya!!! @lavecinarubia ???? #DefendamosaJon #rubijarenaPower;;Thu Nov 02 18:35:11 +0000 2017;;
negative;TRUE;0;0;@Iberia Me apena que una empresa de origen español tenga web en ruso y alemán pero solo en 2 de las 4 lenguas coofi… https://t.co/5tZPyZvL6G;;Tue Nov 21 22:51:06 +0000 2017;;Paris
neutral;TRUE;0;0;@Iberia ¡Buenos días! Vivo fuera de España y me está resultando imposible recuperar mi número de Iberia Plus. ¿Dónd… https://t.co/m0hrYtM7DE;;Thu Jan 04 07:48:40 +0000 2018;;Rome
neutral;TRUE;0;0;@MargotAB @ferdepablos @juanjearanjuez @Iberia @ismaeljorda Me encanta la sensación que tienes cuando te vas acerca… https://t.co/HwCV0e2U4C;;Thu Jan 04 21:20:22 +0000 2018;;
neutral;TRUE;0;0;@Iberia IB8329 de esta tarde que sale de San Sebastián tiene prevista su salida a la hora indicada?;;Wed Dec 27 08:09:08 +0000 2017;;London
positive;FALSE;0;0;Más info: https://t.co/NlXsBe0O7P @Ryanair_ES Lanza #Billetes Desde 14,99 Euros Para #Volar Desde #Sevilla… https://t.co/kauqphdEhX;;Thu Nov 02 13:46:58 +0000 2017;;Pacific Time (US & Canada)
neutral;FALSE;0;0;Madrid #TravelThursday https://t.co/PIymB89HcT;;Thu Nov 23 20:06:34 +0000 2017;;Dublin
negative;TRUE;0;0;@amalia_toledo @Iberia Tenia esperanza que después de la compra de @British_Airways todo mejoraría ??;;Fri Dec 15 17:11:07 +0000 2017;;Buenos Aires
positive;FALSE;0;0;¿Será que Ryanair finalmente esta cambiando de estrategia?????... https://t.co/odKfY1BkFP;;Sat Nov 04 16:43:42 +0000 2017;;
neutral;FALSE;0;0;El sindicato alemán de pilotos convoca la primera huelga de Ryanair https://t.co/9lMjccLk3s;;Thu Dec 21 21:37:07 +0000 2017;;Bogota
negative;FALSE;0;0;Ryanair afronta la primera huelga de pilotos de su historia https://t.co/X2spJLiC5N by https://t.co/tDgnXZaRzE emba… https://t.co/bkkMWVReJw;;Wed Dec 13 03:30:06 +0000 2017;;Pacific Time (US & Canada)
negative;TRUE;0;0;@lluis_llach Renfe, Iberia...;;Sat Nov 04 10:48:10 +0000 2017;;
neutral;FALSE;0;0;La maleta perfecta para viajar con Ryanair es de Samsonite https://t.co/FbO1zTyIuo;;Fri Dec 22 14:27:11 +0000 2017;;Madrid
neutral;FALSE;0;0;Con la despedida del B747 de BAW me imagino la del A340 de Iberia y la depresión que me dará cuando eso pase ??;;Wed Oct 25 18:14:37 +0000 2017;;Eastern Time (US & Canada)
neutral;FALSE;0;0;El procés viaja en Ryanair https://t.co/dyv5qo06gX;;Mon Oct 30 18:58:41 +0000 2017;;
neutral;TRUE;0;0;@SWEuskadi Yes me muevo por las dos,los de Iberia me han hecho socio ??;;Thu Nov 23 14:00:30 +0000 2017;;Pacific Time (US & Canada)
negative;TRUE;0;0;@ibarretxec @Iberia Otra historia, vuelo de Madrid México, maletas pérdidas y con una semana de pérdidas, el person… https://t.co/9QUzI4n12Z;;Thu Dec 21 15:06:56 +0000 2017;;Mexico City
neutral;FALSE;0;0;Iberia Express celebra su quinto aniversario https://t.co/FcxW7tsPVa https://t.co/u3HlLRpTNl;;Tue Dec 05 20:31:26 +0000 2017;;Pacific Time (US & Canada)
negative;FALSE;0;0;Ryanair es un robo que no veas, te cuesta menos el billete que en otra aerolínea pero luego te clava por todos lados;;Tue Oct 31 10:18:13 +0000 2017;;Madrid
negative;FALSE;0;0;Ryanair retiene durante tres horas a 180 pasajeros por la nieve https://t.co/vDzrDOtoSP;;Wed Dec 27 16:40:18 +0000 2017;;Madrid
positive;TRUE;0;0;@gonzalo_rm78 @Ryanair Creo que ya no vale sosio (#travelTHURSDAY) ??????????????;;Fri Dec 15 11:35:49 +0000 2017;;Athens
negative;TRUE;0;0;@fresynet @Iberia Las normativas también están equivocadas. La gente ya no es del tamaño de Esteso;;Mon Oct 30 22:45:02 +0000 2017;;
positive;FALSE;0;0;Ryanair busca en España nuevos tripulantes de cabina para Europa https://t.co/cvIhOLdP2i #empleo #trabajo… https://t.co/bH9H4cUt7i;;Thu Oct 26 18:23:02 +0000 2017;;Madrid
positive;TRUE;0;0;@rafallopz @Iberia Por eso lo mejor es viajar con @VivaAerobus alv!;;;;
"Bv""";;Mon Nov 27 01:53:22 +0000 2017;9,35E+17;;;;;
negative;TRUE;0;0;@cbellolio @Iberia Pero por que viaja en Iberia?? Ni esa línea ni latam son aereolineas confiables en general, siendo Iberia la peor;;Sat Dec 02 13:36:33 +0000 2017;;Santiago
negative;TRUE;0;0;@Aerolineas_AR y el #CyberMonday de este año? MUY x debajo del año pasado! Tendré que seguir volando por IBeria! Una lastima..;;Thu Nov 02 15:57:01 +0000 2017;Ciudad Autónoma de Buenos Aires, Argentina;Buenos Aires
negative;TRUE;0;0;@Iberia Esperando a que vuestros sistemas funcionen y asignen asiento a mi marido y regrese a casa después de una l… https://t.co/vg7JmisPdZ;;Wed Oct 25 12:40:31 +0000 2017;;Casablanca
negative;FALSE;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/j7xZVM54GN;;Tue Nov 21 12:23:16 +0000 2017;;
neutral;FALSE;0;0;Lotería de Navidad Iberia Plus https://t.co/1fhYsyr8eK;;Tue Dec 19 05:51:16 +0000 2017;;Eastern Time (US & Canada)
neutral;TRUE;0;0;@LATAMAirlines como puedo enlazar o asociar mi vuelo nacional (zco-stgo) con uno internacional (stgo-Madrid)???@Iberia;;Fri Nov 03 14:21:53 +0000 2017;;
negative;FALSE;0;0;Ultimamente si no es el tiempo, es Ryanair!!! https://t.co/DhyRafBOBt;;Thu Dec 14 11:04:26 +0000 2017;;Midway Island
negative;FALSE;0;0;Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey  https://t.co/cJq5wjVUU7;;Wed Nov 29 13:18:41 +0000 2017;;Dublin
neutral;TRUE;0;0;@chiquitinB @SirChandlerBlog Recuerdo valijas mías qué pesaban como 50 kilos pero fue hace 15 años cuando las valij… https://t.co/xBC9yYw10j;;Tue Dec 05 18:27:57 +0000 2017;;
negative;TRUE;0;0;@Iberia Más lo siento yo. Qué servicio tan nefasto !;;Tue Dec 05 16:28:32 +0000 2017;;
negative;FALSE;0;0;Ya en Madrid, con 1 hora de retraso.  Report Ryanair pls.;;Mon Jan 08 14:09:35 +0000 2018;;Madrid
negative;TRUE;0;0;@Iberia Gracias por la info, retraso y overbooking: dos familiares (de 5) siguen en Madrid!;;Sat Dec 23 18:43:40 +0000 2017;;
neutral;TRUE;0;0;@Iberia Dentro de muy poco ????;;Thu Dec 14 17:43:28 +0000 2017;;
positive;FALSE;0;0;Vuelo puente aéreo de las 10, llego menos 10  a la Puerta de embarque @Iberia, “necesito llegar a Madrid ... “ comp… https://t.co/yOxe3Ps4AY;;Mon Nov 27 09:10:37 +0000 2017;;Greenland
positive;TRUE;0;0;@Iberia #HolaArgentina ....nunca e salido d España y ya va siendo hora q tengo 40;;Tue Nov 07 06:27:35 +0000 2017;;
negative;TRUE;0;0;@flywithlevelES El 29/11 compré en web de Iberia 2 pasajes OPTIMA i/v a BCN. Mismo día llegó via mail el ciberticke… https://t.co/I07fvRzxcZ;;Fri Dec 01 17:13:48 +0000 2017;;
positive;TRUE;0;0;@UltimaLlamada_ @Iberia Una de las más lindas que he visitado.. Recomendable;;Sat Dec 16 15:46:20 +0000 2017;;
negative;TRUE;0;0;@Iberia el vuelo ib4001 se desviará por el ciclon en nueva york o se cancelará?;;Fri Jan 05 00:53:35 +0000 2018;;
negative;TRUE;0;0;@Iberia Aquí solo saben decir que están en Madrid y que saldrán dentro de 20 minutos por otra cinta. @iberia será l… https://t.co/oH1EE7894N;;Sun Nov 26 06:44:46 +0000 2017;;Madrid
negative;TRUE;0;0;@Iberia   Querido/a : Anoche tuvimos un pequeño malentendido ,;;;;
Anoche 27 de Diciembre en el Aeropuerto de Ibiza ;"Ba… https://t.co/fpuC2BFtIn""";;Thu Dec 28 15:30:02 +0000 2017;9,46E+17;;Athens;;
negative;FALSE;0;0;¿Sabrá lo que es que no le quepan las piernas en #Ryanair? ???? https://t.co/ZbAqysH1UD https://t.co/C1Jt4m0eU0;;Thu Jan 04 20:15:35 +0000 2018;;Madrid
neutral;FALSE;0;0;A por ello paisana! Orgullosos de ti burgalesa ?? https://t.co/z03BGm6MM6;;Mon Jan 01 22:27:17 +0000 2018;;Madrid
negative;TRUE;0;0;@Ryanair Ojalá... Porque ya hice mi reserva y solo al hacerla me cuesta eso ??;;Thu Dec 14 08:37:42 +0000 2017;;
negative;TRUE;0;0;@Ricky_ot2017 Ricky es que en Ryanair como no seas de los primeros te meten la maleta de mano en la bodega xq dicen… https://t.co/iEcavoo7fw;;Tue Dec 26 15:46:14 +0000 2017;;
negative;TRUE;0;0;@Iberia para que escoges asiento y luego hay cambio de avión y no coincide, ni avisan, ni te permiten hacer cambio… https://t.co/xJJuzBuCcL;;Tue Nov 21 14:19:37 +0000 2017;;
neutral;FALSE;0;0;Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/pKsInCVaB3;;Tue Dec 12 19:21:03 +0000 2017;;Athens
neutral;TRUE;0;0;@Jorge32101213 @cbellolio @Iberia @NuevoPudahuel Posiblemente el servicio lo presta alguien más... andes, acciona (… https://t.co/xWEMxTpGoC;;Sat Dec 02 03:52:13 +0000 2017;;Santiago
positive;TRUE;0;0;@linwer @ibeca73 @El_Neyra @Fjlopezm @Iberia @vueling @controladores @Controleitor @PatrullaAspa @josechulopez1… https://t.co/cx88VxS6sV;;Sun Dec 31 16:53:08 +0000 2017;;
negative;TRUE;0;0;@Iberia No me deja ingresar para elegir;;Mon Dec 04 18:07:18 +0000 2017;;
negative;TRUE;0;0;@Iberia sos una vergüenza! 2 veces volando en #level y 2 veces con retrasos por problemas técnicos. Vergüenza!;;Thu Dec 28 06:42:14 +0000 2017;;
neutral;TRUE;0;0;@Duesseldorf desde el aire,volando con @Iberia a @MADRID,fantásticas vistas con el río rhin bordeando la ciudad https://t.co/jDXRTO73jq;;Thu Nov 23 12:33:30 +0000 2017;;Athens
positive;TRUE;0;0;@SamsungEspana @Iberia Para la próxima vez sugiero segmentar mejor el target. Regalad Samsungs en iberia express y iPhones en iberia. ??;;Mon Oct 30 20:59:34 +0000 2017;;Madrid
positive;FALSE;0;0;Primera vez que viajo con @Ryanair y menos la loteria que no me tocó ?????? todo lo demás ha estado genial.;;;;
"?????? https://t.co/nW5JJYSeUA""";;Fri Dec 01 11:02:58 +0000 2017;9,37E+17;San Cristóbal de la Laguna, España;Athens;;;
negative;FALSE;0;0;Hola @vueling ya os podéis pronunciar sobre la huelga de @Iberia en barcelona? Viajo el 24 a marsella y tengo que m… https://t.co/WCxOU2I2Se;;Mon Dec 18 10:25:30 +0000 2017;;Madrid
negative;TRUE;0;0;@Ryanair_ES Devuélveme el dinero Ryanair https://t.co/Ff9Ag63NWA;;Wed Dec 13 09:09:02 +0000 2017;;Madrid
positive;TRUE;0;0;@Iberia Gracias! En nada nos vamos;;Wed Oct 25 13:30:45 +0000 2017;;Madrid
positive;FALSE;0;0;La putisima madre Iberia;;Sun Nov 05 21:33:15 +0000 2017;;Santiago
negative;FALSE;0;0;Ryanair no contrata pilotos, sino personal para atender las cancelaciones de vuelos;;;;
"https://t.co/EOGebtxIKm https://t.co/W27zLG2PrT""";;Mon Nov 13 18:08:00 +0000 2017;9,30E+17;;America/Chihuahua;;;
